"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
24, 0.000000000000000e+00, 7.876140241451648e-01, 5.265189537885296e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.095967864398142e+02, 0.000000000000000e+00, 0.000000000000000e+00
25, 0.000000000000000e+00, 7.587378287074202e-01, 5.264648422733246e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.095954571288232e+02, 0.000000000000000e+00, 0.000000000000000e+00
26, 0.000000000000000e+00, 7.273802812588374e-01, 5.264200864224728e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.095942246202773e+02, 0.000000000000000e+00, 0.000000000000000e+00
27, 0.000000000000000e+00, 6.936669914419182e-01, 5.263772658513412e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.095932527525043e+02, 0.000000000000000e+00, 0.000000000000000e+00
28, 0.000000000000000e+00, 6.578084530582297e-01, 5.263417309585951e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.095928740292246e+02, 0.000000000000000e+00, 0.000000000000000e+00
29, 0.000000000000000e+00, 6.201015279667785e-01, 5.263208057415081e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.095934539610414e+02, 0.000000000000000e+00, 0.000000000000000e+00
30, 0.000000000000000e+00, 5.809244133449356e-01, 5.263201572532052e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.095954865116716e+02, 0.000000000000000e+00, 0.000000000000000e+00
31, 0.000000000000000e+00, 5.407245648559438e-01, 5.263334606874484e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.095992167908899e+02, 0.000000000000000e+00, 0.000000000000000e+00
32, 0.000000000000000e+00, 5.000000000000018e-01, 5.263744131960101e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096047612761196e+02, 0.000000000000000e+00, 0.000000000000000e+00
33, 0.000000000000000e+00, 4.592754351440596e-01, 5.264247596002610e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096116559160681e+02, 0.000000000000000e+00, 0.000000000000000e+00
34, 0.000000000000000e+00, 4.190755866550678e-01, 5.265035305059157e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096192424441134e+02, 0.000000000000000e+00, 0.000000000000000e+00
35, 0.000000000000000e+00, 3.798984720332247e-01, 5.265825843285689e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096264348433839e+02, 0.000000000000000e+00, 0.000000000000000e+00
36, 0.000000000000000e+00, 3.421915469417733e-01, 5.266874212010023e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096324022707276e+02, 0.000000000000000e+00, 0.000000000000000e+00
37, 0.000000000000000e+00, 3.063330085580847e-01, 5.267635110566916e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096364544238534e+02, 0.000000000000000e+00, 0.000000000000000e+00
38, 0.000000000000000e+00, 2.726197187411654e-01, 5.268730181280160e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096386009991156e+02, 0.000000000000000e+00, 0.000000000000000e+00
39, 0.000000000000000e+00, 2.412621712925822e-01, 5.269526512652969e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096391014524350e+02, 0.000000000000000e+00, 0.000000000000000e+00
40, 0.000000000000000e+00, 2.123859758548375e-01, 5.270775068522078e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096386172601151e+02, 0.000000000000000e+00, 0.000000000000000e+00
41, 0.000000000000000e+00, 1.860386295107161e-01, 5.271612815922358e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096376254941948e+02, 0.000000000000000e+00, 0.000000000000000e+00
42, 0.000000000000000e+00, 1.621999754866981e-01, 5.272703657225553e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096366101041847e+02, 0.000000000000000e+00, 0.000000000000000e+00
43, 0.000000000000000e+00, 1.407946942538675e-01, 5.273509449342370e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096356990772993e+02, 0.000000000000000e+00, 0.000000000000000e+00
44, 0.000000000000000e+00, 1.217053600434902e-01, 5.274591895155765e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096350726199185e+02, 0.000000000000000e+00, 0.000000000000000e+00
45, 0.000000000000000e+00, 1.047849238838549e-01, 5.275355230553705e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096346131541158e+02, 0.000000000000000e+00, 0.000000000000000e+00
46, 0.000000000000000e+00, 8.986785740023751e-02, 5.276182831687580e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096343716249667e+02, 0.000000000000000e+00, 0.000000000000000e+00
47, 0.000000000000000e+00, 7.677953926562986e-02, 5.276827257584902e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096342195608215e+02, 0.000000000000000e+00, 0.000000000000000e+00
48, 0.000000000000000e+00, 6.534374789156028e-02, 5.277396815885433e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096341738987113e+02, 0.000000000000000e+00, 0.000000000000000e+00
49, 0.000000000000000e+00, 5.538832543734795e-02, 5.277846332322604e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096341510822965e+02, 0.000000000000000e+00, 0.000000000000000e+00
50, 0.000000000000000e+00, 4.674920336027921e-02, 5.278229033882411e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096341641655271e+02, 0.000000000000000e+00, 0.000000000000000e+00
51, 0.000000000000000e+00, 3.927304219478223e-02, 5.278532227010597e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096341826256147e+02, 0.000000000000000e+00, 0.000000000000000e+00
52, 0.000000000000000e+00, 3.281875495761466e-02, 5.278785393079298e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096342147231710e+02, 0.000000000000000e+00, 0.000000000000000e+00
53, 0.000000000000000e+00, 2.725817055197743e-02, 5.278978146841538e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096342412782356e+02, 0.000000000000000e+00, 0.000000000000000e+00
54, 0.000000000000000e+00, 2.247606386010892e-02, 5.279134209873282e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096342696609349e+02, 0.000000000000000e+00, 0.000000000000000e+00
55, 0.000000000000000e+00, 1.836974242009259e-02, 5.279253250722157e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096342916383764e+02, 0.000000000000000e+00, 0.000000000000000e+00
56, 0.000000000000000e+00, 1.484834197669416e-02, 5.279349135717733e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096343129631943e+02, 0.000000000000000e+00, 0.000000000000000e+00
57, 0.000000000000000e+00, 1.183194847427149e-02, 5.279421692224831e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096343269984374e+02, 0.000000000000000e+00, 0.000000000000000e+00
58, 0.000000000000000e+00, 9.250634037664685e-03, 5.279478783776041e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096343382886904e+02, 0.000000000000000e+00, 0.000000000000000e+00
59, 0.000000000000000e+00, 7.043469738448827e-03, 5.279521611354834e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096343432714021e+02, 0.000000000000000e+00, 0.000000000000000e+00
60, 0.000000000000000e+00, 5.157558299927478e-03, 5.279555023077826e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096343447641465e+02, 0.000000000000000e+00, 0.000000000000000e+00
61, 0.000000000000000e+00, 3.547114797125106e-03, 5.279579786698162e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096343514364611e+02, 0.000000000000000e+00, 0.000000000000000e+00
62, 0.000000000000000e+00, 2.172612144045849e-03, 5.279598759088715e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096343620967079e+02, 0.000000000000000e+00, 0.000000000000000e+00
63, 0.000000000000000e+00, 1.000000000000001e-03, 5.279610951564660e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096342784225408e+02, 0.000000000000000e+00, 0.000000000000000e+00
64, 0.000000000000000e+00, 0.000000000000000e+00, 5.279612790328946e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096338959289733e+02, 0.000000000000000e+00, 0.000000000000000e+00
65, 1.000000000000001e-03, 1.000000000000000e+00, 5.202342058015256e-04, 1.726085318326104e-02, 0.000000000000000e+00, 1.094569192050544e+02, 3.317900000000000e+01, 0.000000000000000e+00
66, 1.000000000000001e-03, 9.990000000000000e-01, 5.123678661787021e-04, 1.651645833456489e-03, 1.386812635289093e-03, 1.076071482228388e+02, 0.000000000000000e+00, 0.000000000000000e+00
67, 1.000000000000001e-03, 9.978273878559542e-01, 5.178708583256530e-04, -2.484060397331969e-04, 3.493443786150789e-03, 1.086638990019458e+02, 0.000000000000000e+00, 0.000000000000000e+00
68, 1.000000000000001e-03, 9.964528852028749e-01, 5.197484538756082e-04, -1.402749115845648e-04, 3.366951484291415e-03, 1.089402426933257e+02, 0.000000000000000e+00, 0.000000000000000e+00
69, 1.000000000000001e-03, 9.948424417000725e-01, 5.214000277700570e-04, -1.077920076807791e-04, 2.788965153194435e-03, 1.091636050822303e+02, 0.000000000000000e+00, 0.000000000000000e+00
70, 1.000000000000001e-03, 9.929565302615512e-01, 5.226674747917922e-04, -9.928913850102120e-05, 2.159903721964971e-03, 1.093115701099501e+02, 0.000000000000000e+00, 0.000000000000000e+00
71, 1.000000000000001e-03, 9.907493659623354e-01, 5.236399501226459e-04, -7.191829974138045e-05, 1.635595187193889e-03, 1.094089231108432e+02, 0.000000000000000e+00, 0.000000000000000e+00
72, 1.000000000000001e-03, 9.881680515257286e-01, 5.243718956886588e-04, -4.619501429867350e-05, 1.235539588369635e-03, 1.094699742890410e+02, 0.000000000000000e+00, 0.000000000000000e+00
73, 1.000000000000001e-03, 9.851516580233060e-01, 5.249290656152770e-04, -2.939216128757774e-05, 9.402674805857052e-04, 1.095093406420677e+02, 0.000000000000000e+00, 0.000000000000000e+00
74, 1.000000000000001e-03, 9.816302575799075e-01, 5.253566988624054e-04, -1.904878773498442e-05, 7.219304454123417e-04, 1.095360399363499e+02, 0.000000000000000e+00, 0.000000000000000e+00
75, 1.000000000000001e-03, 9.775239361398913e-01, 5.256851792438801e-04, -1.258262544293249e-05, 5.577374139921654e-04, 1.095551151672833e+02, 0.000000000000000e+00, 0.000000000000000e+00
76, 1.000000000000001e-03, 9.727418294480230e-01, 5.259361056355518e-04, -8.464454922296615e-06, 4.317050320963302e-04, 1.095692677884117e+02, 0.000000000000000e+00, 0.000000000000000e+00
77, 1.000000000000001e-03, 9.671812450423860e-01, 5.261263231071391e-04, -5.795346919394742e-06, 3.330511676910425e-04, 1.095799673376199e+02, 0.000000000000000e+00, 0.000000000000000e+00
78, 1.000000000000001e-03, 9.607269578052181e-01, 5.262687991057126e-04, -4.021570312960595e-06, 2.545693132159551e-04, 1.095880263584969e+02, 0.000000000000000e+00, 0.000000000000000e+00
79, 1.000000000000001e-03, 9.532507966397210e-01, 5.263752410847770e-04, -2.804136968560906e-06, 1.915626690227706e-04, 1.095939222743834e+02, 0.000000000000000e+00, 0.000000000000000e+00
80, 1.000000000000001e-03, 9.446116745626529e-01, 5.264540030395881e-04, -1.939678081053865e-06, 1.410817686107949e-04, 1.095979758126328e+02, 0.000000000000000e+00, 0.000000000000000e+00
81, 1.000000000000001e-03, 9.346562521084406e-01, 5.265126258075047e-04, -1.313560232942220e-06, 1.012538189539048e-04, 1.096004909789842e+02, 0.000000000000000e+00, 0.000000000000000e+00
82, 1.000000000000001e-03, 9.232204607343710e-01, 5.265549486070408e-04, -8.624654623463698e-07, 7.069289706031655e-05, 1.096017984159048e+02, 0.000000000000000e+00, 0.000000000000000e+00
83, 1.000000000000001e-03, 9.101321425997635e-01, 5.265853559939040e-04, -5.416413037785141e-07, 4.814136248744570e-05, 1.096022195493836e+02, 0.000000000000000e+00, 0.000000000000000e+00
84, 1.000000000000001e-03, 8.952150761161464e-01, 5.266035833224230e-04, -3.206957767562580e-07, 3.236096920932291e-05, 1.096020327012475e+02, 0.000000000000000e+00, 0.000000000000000e+00
85, 1.000000000000001e-03, 8.782946399565116e-01, 5.266122074460362e-04, -1.675792847733345e-07, 2.222147379530483e-05, 1.096014094700978e+02, 0.000000000000000e+00, 0.000000000000000e+00
86, 1.000000000000001e-03, 8.592053057461341e-01, 5.266069707275050e-04, -6.469836000580892e-08, 1.677034002139503e-05, 1.096005008060727e+02, 0.000000000000000e+00, 0.000000000000000e+00
87, 1.000000000000001e-03, 8.378000245133037e-01, 5.265916770163852e-04, 8.759582001423018e-09, 1.524608550384726e-05, 1.095993880763517e+02, 0.000000000000000e+00, 0.000000000000000e+00
88, 1.000000000000001e-03, 8.139613704892862e-01, 5.265583872810430e-04, 5.450687334061057e-08, 1.705178683907677e-05, 1.095981698769496e+02, 0.000000000000000e+00, 0.000000000000000e+00
89, 1.000000000000001e-03, 7.876140241451648e-01, 5.265186262002965e-04, 9.297501826336199e-08, 2.174362125732983e-05, 1.095968760843034e+02, 0.000000000000000e+00, 0.000000000000000e+00
90, 1.000000000000001e-03, 7.587378287074205e-01, 5.264647092115730e-04, 1.148724600286098e-07, 2.901634459048844e-05, 1.095955754992354e+02, 0.000000000000000e+00, 0.000000000000000e+00
